id,y,year,stage,match,home,away,stadium,week_day,month,day,tv_cnt,BS-TBS,NHK,地方局,ｽｶﾊﾟｰ,home_score,away_score,temperature,humidity,referee,home_01,home_02,home_03,home_04,home_05,home_06,home_07,home_08,home_09,home_10,home_11,away_01,away_02,away_03,away_04,away_05,away_06,away_07,away_08,away_09,away_10,away_11,weather_晴,weather_曇,weather_雨,weather_屋内,weather_雷,weather_雪,weather_霧,weather_のち,weather_時々,weather_一時,address,capa,h_lat,h_lng,station,age,child,population,area,absorp,home_stadium,lat,lng,away_stadium,a_lat,a_lng,discomfort,ranking_x,ranking_y,home_all,away_all,distance,week_absorp,jap_cnt,home_cum,away_cum
14388,3999,2012,2,9,33,10,5,6,4,22,3.0,0,1,0,1,1,0,12.8,71.0,42,2500000,2500000,30000000,2500000,5000000,2500000,2500000,2500000,2500000,15000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,47,12000,36.345446100000004,140.4114954,0.0,45.31,0.18,2931.0,6096.0,36.44537037037036,5,36.345446100000004,140.4114954,40,36.41273029999999,139.0522199,55.512119999999996,11.0,10.0,70000000.0,27500000.0,151042.13195137773,34.123423599787024,1,483,496
14389,2607,2012,2,9,30,38,39,6,4,22,3.0,0,0,0,1,1,1,9.9,89.0,43,12000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,36,15589,36.5566492,139.98600990000003,0.0,45.23,0.18,1986.0,6408.0,29.2075,39,36.5566492,139.98600990000003,32,35.4429119,136.763069,50.31489,6.0,19.0,37000000.0,27500000.0,369795.9774472598,34.123423599787024,0,791,528
14390,7451,2012,2,9,18,40,30,6,4,22,3.0,0,0,0,1,1,1,15.0,48.0,27,10000000,9000000,12000000,20000000,14000000,2500000,2500000,7200000,25000000,9000000,60000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,1,0,0,0,0,1,0,0,19,17000,35.624201,138.5843276,0.0,46.21,0.18,847.0,4201.0,63.4481818181818,30,35.624201,138.5843276,43,35.5913944,139.4458051,58.714,4.0,18.0,171200000.0,27500000.0,95710.0191247567,34.123423599787024,0,1179,493
14391,1950,2012,2,9,26,17,9,6,4,22,3.0,0,0,0,1,0,0,19.9,63.0,11,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,12000000,2500000,2500000,2500000,2500000,7000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,1,0,0,0,0,1,0,0,27,15576,33.7685355,132.7949466,0.0,47.32,0.17,1405.0,5679.0,24.7,9,33.7685355,132.7949466,0,32.8373859,130.7994601,65.82163,14.0,17.0,37000000.0,32000000.0,232431.38574060294,34.123423599787024,0,504,678
14392,3286,2012,2,9,6,16,20,6,4,22,5.0,0,1,0,1,0,1,21.3,57.0,31,2500000,2500000,2500000,2500000,2500000,7200000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,43,10202,33.8902979,130.7309062,0.0,44.57,0.18,5090.0,4847.0,32.01777777777779,20,33.8902979,130.7309062,57,38.3361758,140.3755959,67.42159,9.0,3.0,32200000.0,27500000.0,1128647.3252739373,34.123423599787024,0,682,1047
14393,7329,2012,2,9,32,20,8,6,4,22,3.0,0,0,0,1,2,1,12.5,63.0,44,2500000,2500000,2500000,2500000,2500000,2500000,2500000,10000000,2500000,2500000,2500000,2500000,25000000,15000000,2500000,2500000,20000000,12000000,2500000,2500000,2500000,7000000,0,1,1,0,0,0,0,0,1,0,42,15454,35.4697969,139.6066334,1.0,43.8,0.18,9079.0,2416.0,42.703166666666654,8,35.4697969,139.6066334,18,34.9933378,135.7155749,55.21225,22.0,2.0,35000000.0,94000000.0,433998.10909853934,34.123423599787024,0,1054,2039
14394,6544,2012,2,9,27,36,52,6,4,22,3.0,0,0,0,1,1,2,12.9,59.0,35,2500000,2500000,9000000,2500000,12000000,2500000,2500000,6500000,2500000,15000000,2500000,2500000,2500000,2500000,2500000,8000000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,1,0,0,0,0,0,1,0,31,20010,35.624831799999995,139.66082219999998,0.0,43.91,0.15,13300.0,2104.0,28.345,22,35.6642727,139.52713880000002,58,35.34150959999999,139.3385989,55.84689,5.0,1.0,60000000.0,33000000.0,43093.793419066904,34.123423599787024,0,1470,869
14395,6740,2012,2,9,28,11,38,6,4,22,3.0,0,0,0,1,1,0,9.6,79.0,19,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,10000000,2500000,0,0,1,0,0,0,0,0,0,0,51,20396,36.179581799999994,137.91648490000003,0.0,46.7,0.18,2122.0,13105.0,52.34962962962962,38,36.179581799999994,137.91648490000003,11,35.5768105,140.1229068,50.28715999999999,16.0,7.0,27500000.0,35000000.0,250227.1521461437,34.123423599787024,0,893,2408
14396,2003,2012,2,9,2,22,29,6,4,22,3.0,0,0,0,1,2,3,17.0,60.0,33,2500000,2500000,8500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,10000000,2500000,0,1,1,0,0,0,0,1,0,0,17,25250,36.62404799999999,137.1971706,0.0,47.09,0.17,1076.0,2046.0,16.011851851851855,29,36.62404799999999,137.1971706,26,33.2007577,131.6564724,61.587999999999994,21.0,8.0,33500000.0,35000000.0,671284.7894994768,34.123423599787024,0,599,986
14397,5851,2012,2,9,14,4,6,6,4,22,3.0,0,0,0,1,2,0,17.5,73.0,28,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,25000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,23,20000,34.6774487,133.91937240000001,1.0,45.8,0.18,1930.0,7010.0,41.79566037735847,6,34.6774487,133.91937240000001,1,35.4582725,134.22116640000002,62.68325,12.0,20.0,50000000.0,27500000.0,69231.1095084797,34.123423599787024,0,878,576
14398,2103,2012,2,9,25,0,53,6,4,22,3.0,0,0,0,1,0,4,14.7,84.0,29,2500000,5500000,2500000,2500000,2500000,14000000,2500000,8000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,20000000,2500000,2500000,0,0,1,0,0,0,0,0,0,0,26,19637,34.1679118,134.6152539,0.0,47.57,0.17,770.0,4147.0,24.8596,53,34.1679118,134.6152539,16,33.586138899999995,130.4600893,58.41951999999999,15.0,13.0,47500000.0,45000000.0,464048.3807836534,34.123423599787024,0,1050,854
14399,5036,2012,2,10,16,30,57,4,4,27,2.0,0,0,0,1,2,1,11.4,81.0,37,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,12000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,18,21292,38.3361758,140.3755959,1.0,47.74,0.17,1141.0,6652.0,32.61722222222222,57,38.3361758,140.3755959,39,36.5566492,139.98600990000003,53.092659999999995,2.0,9.0,27500000.0,37000000.0,158382.0385408902,33.591318925482646,0,1047,791
14400,1447,2012,2,10,10,6,40,4,4,27,2.0,0,0,0,1,0,2,16.9,87.0,40,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,7200000,2500000,10000000,15000000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,46,15135,36.41273029999999,139.0522199,0.0,45.62,0.18,1984.0,6362.0,22.86627450980392,40,36.41273029999999,139.0522199,20,33.8902979,130.7309062,62.10397,14.0,12.0,27500000.0,52200000.0,945845.8757280314,33.591318925482646,0,496,682
14401,6235,2012,2,10,11,2,11,4,4,27,3.0,0,0,0,1,1,1,17.1,92.0,49,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,8500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,1,0,0,0,0,1,0,0,7,18500,35.5768105,140.1229068,1.0,44.86,0.17,6192.0,5082.0,51.471481481481476,11,35.5768105,140.1229068,29,36.62404799999999,137.1971706,62.569680000000005,11.0,21.0,27500000.0,33500000.0,336549.1628285826,33.591318925482646,0,2408,599
14402,3859,2012,2,10,40,28,43,4,4,27,3.0,0,0,0,1,0,1,16.5,90.0,50,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,0,1,0,0,0,0,0,0,0,34,10328,35.5913944,139.4458051,0.0,43.91,0.15,13300.0,2104.0,34.79899999999999,43,35.5913944,139.4458051,38,36.179581799999994,137.91648490000003,61.4965,18.0,15.0,27500000.0,27500000.0,176842.22132803104,33.591318925482646,0,493,893
14403,4850,2012,2,10,36,33,58,4,4,27,2.0,0,0,0,1,1,2,17.6,82.0,28,2500000,2500000,2500000,8000000,2500000,10000000,2500000,10000000,2500000,2500000,2500000,2500000,2500000,30000000,2500000,5000000,2500000,2500000,2500000,2500000,15000000,2500000,0,1,0,0,0,0,0,0,0,0,40,15100,35.34150959999999,139.3385989,0.0,43.8,0.18,9079.0,2416.0,53.96999999999999,58,35.34150959999999,139.3385989,5,36.345446100000004,140.4114954,63.11768,1.0,8.0,48000000.0,70000000.0,146680.2131514314,33.591318925482646,1,869,483
14404,3540,2012,2,10,38,32,32,4,4,27,3.0,0,0,1,1,0,2,17.9,39.0,24,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,10000000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,21,20000,35.4429119,136.763069,0.0,45.56,0.19,2051.0,9768.0,27.456599999999995,32,35.4429119,136.763069,8,35.4697969,139.6066334,62.13319,20.0,19.0,27500000.0,35000000.0,315841.73191150033,33.591318925482646,0,528,1054
14405,5021,2012,2,10,20,22,18,4,4,27,4.0,0,0,1,1,1,2,16.0,29.0,45,2500000,25000000,2500000,15000000,2500000,20000000,12000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,10000000,2500000,1,0,0,0,0,0,0,0,0,0,0,20588,34.9933378,135.7155749,1.0,45.19,0.17,2617.0,4613.0,37.25980000000001,18,34.9933378,135.7155749,26,33.2007577,131.6564724,59.706599999999995,3.0,5.0,89500000.0,35000000.0,471852.476861962,33.591318925482646,0,2039,986
14406,2710,2012,2,10,25,18,53,4,4,27,3.0,0,0,0,1,0,2,17.8,36.0,23,2500000,2500000,2500000,2500000,9000000,5500000,14000000,8000000,2500000,5500000,2500000,10000000,9000000,20000000,12000000,6000000,25000000,2500000,7200000,2500000,2500000,60000000,1,0,0,0,0,0,0,0,0,0,26,19637,34.1679118,134.6152539,0.0,47.57,0.17,770.0,4147.0,24.8596,53,34.1679118,134.6152539,30,35.624201,138.5843276,61.91392,17.0,4.0,57000000.0,156700000.0,456474.51872196497,33.591318925482646,0,1050,1179
14407,3262,2012,2,10,0,27,16,4,4,27,3.0,0,0,0,1,1,3,14.9,67.0,36,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,20000000,2500000,2500000,2500000,2500000,9000000,2500000,12000000,2500000,2500000,6500000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,44,22563,33.586138899999995,130.4600893,0.0,44.57,0.18,5090.0,4847.0,24.667407407407413,16,33.586138899999995,130.4600893,22,35.6642727,139.52713880000002,58.67117,10.0,6.0,45000000.0,47500000.0,1020870.9619059307,33.591318925482646,0,854,1470
14408,3198,2012,2,10,17,14,0,4,4,27,2.0,0,0,0,1,0,0,17.8,53.0,19,2500000,2500000,2500000,7000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,38,32000,32.8373859,130.7994601,0.0,46.31,0.19,1801.0,7268.0,20.175,0,32.8373859,130.7994601,6,34.6774487,133.91937240000001,62.47866,16.0,7.0,32000000.0,27500000.0,373423.18508880626,33.591318925482646,0,678,878
14409,2245,2012,2,10,4,26,1,4,4,27,2.0,0,0,0,1,1,4,15.8,50.0,18,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,12000000,2500000,1,0,0,0,0,0,0,0,0,0,56,16033,35.4582725,134.22116640000002,0.0,47.07,0.18,578.0,3507.0,22.54642857142857,1,35.4582725,134.22116640000002,9,33.7685355,132.7949466,59.769,22.0,13.0,27500000.0,37000000.0,204851.63849556228,33.591318925482646,0,576,504
14410,4222,2012,2,11,33,25,5,7,4,30,3.0,0,0,0,1,2,1,22.7,71.0,51,2500000,2500000,2500000,30000000,5000000,2500000,2500000,2500000,2500000,15000000,2500000,2500000,2500000,2500000,2500000,9000000,5500000,14000000,8000000,2500000,5500000,2500000,0,1,0,0,0,0,0,0,0,0,47,12000,36.345446100000004,140.4114954,0.0,45.31,0.18,2931.0,6096.0,36.44537037037036,5,36.345446100000004,140.4114954,53,34.1679118,134.6152539,70.48983,6.0,18.0,70000000.0,57000000.0,668289.0687693958,33.550441573771174,1,483,1050
14411,3827,2012,2,11,30,4,39,7,4,30,2.0,0,0,0,1,0,1,23.8,64.0,11,12000000,2500000,2500000,2500000,2500000,2500000,2500000,30000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,36,15589,36.5566492,139.98600990000003,0.0,45.23,0.18,1986.0,6408.0,29.2075,39,36.5566492,139.98600990000003,1,35.4582725,134.22116640000002,71.50568,12.0,22.0,64500000.0,27500000.0,646673.7779250104,33.550441573771174,0,791,576
14412,7118,2012,2,11,32,40,8,7,4,30,4.0,0,1,0,1,2,4,22.9,51.0,22,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,42,15454,35.4697969,139.6066334,1.0,43.8,0.18,9079.0,2416.0,42.703166666666654,8,35.4697969,139.6066334,43,35.5913944,139.4458051,69.11821,16.0,19.0,27500000.0,27500000.0,20622.108348573784,33.550441573771174,0,1054,493
14413,12595,2012,2,11,22,17,26,7,4,30,3.0,0,0,0,1,0,0,18.1,77.0,30,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,10000000,2500000,2500000,2500000,2500000,7000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,0,0,1,0,0,0,0,0,0,12,40000,33.2007577,131.6564724,0.0,47.08,0.18,1178.0,5100.0,24.819399999999995,26,33.2007577,131.6564724,0,32.8373859,130.7994601,63.74763,5.0,17.0,35000000.0,32000000.0,98976.373899298,33.550441573771174,0,986,678
14414,3520,2012,2,11,26,36,9,7,4,30,4.0,0,0,1,1,2,1,17.8,82.0,36,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,12000000,2500000,2500000,2500000,2500000,8000000,2500000,10000000,2500000,2500000,2500000,10000000,2500000,0,1,1,0,0,0,0,0,1,0,27,15576,33.7685355,132.7949466,0.0,47.32,0.17,1405.0,5679.0,24.7,9,33.7685355,132.7949466,58,35.34150959999999,139.3385989,63.44204,10.0,1.0,37000000.0,48000000.0,737960.2710444907,33.550441573771174,0,504,869
14415,12154,2012,2,11,28,20,38,7,4,30,5.0,0,1,1,1,0,0,21.6,41.0,42,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,25000000,2500000,15000000,2500000,2500000,20000000,12000000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,51,20396,36.179581799999994,137.91648490000003,0.0,46.7,0.18,2122.0,13105.0,52.34962962962962,38,36.179581799999994,137.91648490000003,18,34.9933378,135.7155749,66.70044,14.0,7.0,27500000.0,89500000.0,262844.0123428512,33.550441573771174,0,893,2039
14416,2112,2012,2,11,6,11,20,7,4,30,3.0,0,0,0,1,1,2,16.5,93.0,26,2500000,2500000,2500000,2500000,2500000,7200000,2500000,10000000,15000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,10000000,0,0,1,0,0,0,0,0,0,0,43,10202,33.8902979,130.7309062,0.0,44.57,0.18,5090.0,4847.0,32.01777777777779,20,33.8902979,130.7309062,11,35.5768105,140.1229068,61.55755,8.0,11.0,52200000.0,35000000.0,1052233.4326921012,33.550441573771174,0,682,2408
14417,10070,2012,2,11,18,0,30,7,4,30,3.0,0,0,0,1,1,1,23.1,41.0,44,10000000,9000000,20000000,12000000,6000000,2500000,6000000,6000000,2500000,2500000,60000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,20000000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,19,17000,35.624201,138.5843276,0.0,46.21,0.18,847.0,4201.0,63.4481818181818,30,35.624201,138.5843276,16,33.586138899999995,130.4600893,68.52429000000001,3.0,13.0,136500000.0,45000000.0,916890.733070705,33.550441573771174,0,1179,854
14418,3466,2012,2,11,2,38,29,7,4,30,3.0,0,0,0,1,1,0,23.8,47.0,29,2500000,2500000,8500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,17,25250,36.62404799999999,137.1971706,0.0,47.09,0.17,1076.0,2046.0,16.011851851851855,29,36.62404799999999,137.1971706,32,35.4429119,136.763069,69.93114,20.0,21.0,33500000.0,27500000.0,107682.59955261958,33.550441573771174,0,599,528
14419,7139,2012,2,11,14,10,6,7,4,30,3.0,0,0,0,1,2,1,20.6,74.0,33,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,25000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,0,1,0,0,0,0,0,0,0,23,20000,34.6774487,133.91937240000001,1.0,45.8,0.18,1930.0,7010.0,41.79566037735847,6,34.6774487,133.91937240000001,40,36.41273029999999,139.0522199,67.49556,9.0,15.0,50000000.0,27500000.0,587281.0647196969,33.550441573771174,0,878,496
14420,6114,2012,2,11,27,16,22,7,4,30,4.0,0,1,0,1,0,2,21.6,63.0,52,2500000,2500000,9000000,2500000,2500000,2500000,2500000,6500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,35,49970,35.6642727,139.52713880000002,1.0,43.91,0.15,13300.0,2104.0,29.216455696202523,22,35.6642727,139.52713880000002,57,38.3361758,140.3755959,68.25892,4.0,2.0,38000000.0,27500000.0,246698.8174309189,33.550441573771174,0,1470,1047
14421,7002,2012,2,12,16,26,57,7,5,3,3.0,0,0,0,1,2,2,17.3,79.0,41,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,12000000,2500000,0,0,1,0,0,0,0,0,0,0,18,21292,38.3361758,140.3755959,1.0,47.74,0.17,1141.0,6652.0,32.61722222222222,57,38.3361758,140.3755959,9,33.7685355,132.7949466,62.54633,1.0,9.0,27500000.0,37000000.0,919880.6096301327,33.550441573771174,0,1047,504
14422,6403,2012,2,12,20,30,18,7,5,3,3.0,0,0,0,1,1,0,22.5,64.0,18,2500000,25000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,12000000,2500000,2500000,2500000,2500000,2500000,30000000,2500000,2500000,2500000,2500000,1,1,0,0,0,0,0,0,1,0,0,20588,34.9933378,135.7155749,1.0,45.19,0.17,2617.0,4613.0,37.25980000000001,18,34.9933378,135.7155749,39,36.5566492,139.98600990000003,69.62899999999999,7.0,13.0,50000000.0,64500000.0,491629.2211351452,33.550441573771174,0,2039,791
14423,7637,2012,2,12,0,22,16,7,5,3,3.0,0,0,0,1,1,1,18.4,78.0,38,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,20000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,10000000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,44,22563,33.586138899999995,130.4600893,0.0,44.57,0.18,5090.0,4847.0,24.667407407407413,16,33.586138899999995,130.4600893,26,33.2007577,131.6564724,64.25847999999999,12.0,5.0,45000000.0,35000000.0,136010.43430679056,33.550441573771174,0,854,986
14424,5775,2012,2,12,17,27,0,7,5,3,4.0,0,1,0,1,0,2,23.5,61.0,28,2500000,2500000,2500000,7000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,9000000,2500000,2500000,2500000,2500000,6500000,2500000,15000000,2500000,1,0,0,0,0,0,0,0,0,0,38,32000,32.8373859,130.7994601,0.0,46.31,0.19,1801.0,7268.0,20.175,0,32.8373859,130.7994601,22,35.6642727,139.52713880000002,70.80365,17.0,8.0,32000000.0,50500000.0,995318.1352041659,33.550441573771174,0,678,1470
14425,3260,2012,2,12,10,11,40,7,5,3,3.0,0,0,0,1,0,2,18.3,91.0,25,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,10000000,2500000,0,1,0,0,0,0,0,0,0,0,46,15135,36.41273029999999,139.0522199,0.0,45.62,0.18,1984.0,6362.0,22.86627450980392,40,36.41273029999999,139.0522199,11,35.5768105,140.1229068,64.59647,15.0,9.0,27500000.0,35000000.0,138453.32885546458,33.550441573771174,0,496,2408
14426,2803,2012,2,12,32,14,8,7,5,3,3.0,0,0,0,1,0,1,17.9,88.0,9,2500000,2500000,2500000,2500000,2500000,2500000,2500000,10000000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,25000000,0,0,1,0,0,0,0,0,0,0,42,15454,35.4697969,139.6066334,1.0,43.8,0.18,9079.0,2416.0,42.703166666666654,8,35.4697969,139.6066334,6,34.6774487,133.91937240000001,63.80947999999999,19.0,6.0,35000000.0,50000000.0,635109.0889229743,33.550441573771174,0,1054,878
14427,2551,2012,2,12,4,2,1,7,5,3,3.0,0,0,0,1,1,0,16.1,84.0,24,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,8500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,0,1,0,0,0,0,0,0,0,0,56,16033,35.4582725,134.22116640000002,0.0,47.07,0.18,578.0,3507.0,22.54642857142857,1,35.4582725,134.22116640000002,29,36.62404799999999,137.1971706,60.71776,20.0,18.0,27500000.0,33500000.0,343527.91761925636,33.550441573771174,0,576,599
14428,5272,2012,2,12,25,28,53,7,5,3,3.0,0,0,0,1,1,0,22.3,51.0,48,2500000,8500000,2500000,2500000,2500000,5500000,2500000,9000000,2500000,5500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,1,0,0,0,0,0,0,0,0,0,26,19637,34.1679118,134.6152539,0.0,47.57,0.17,770.0,4147.0,24.8596,53,34.1679118,134.6152539,38,36.179581799999994,137.91648490000003,68.32927000000001,21.0,14.0,46000000.0,27500000.0,400999.6215976462,33.550441573771174,0,1050,893
14429,8114,2012,2,12,36,18,58,7,5,3,3.0,0,0,0,1,1,1,18.6,88.0,17,2500000,2500000,2500000,8000000,2500000,10000000,2500000,10000000,2500000,2500000,2500000,10000000,9000000,20000000,12000000,6000000,25000000,2500000,6000000,2500000,9000000,60000000,0,1,0,0,0,0,0,0,0,0,40,15100,35.34150959999999,139.3385989,0.0,43.8,0.18,9079.0,2416.0,53.96999999999999,58,35.34150959999999,139.3385989,30,35.624201,138.5843276,64.98632,2.0,4.0,48000000.0,162000000.0,87072.75877688968,33.550441573771174,0,869,1179
14430,3021,2012,2,12,40,6,43,7,5,3,3.0,0,0,0,1,0,1,18.5,88.0,45,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,15000000,2500000,2500000,0,1,1,0,0,0,0,1,0,0,34,10328,35.5913944,139.4458051,0.0,43.91,0.15,13300.0,2104.0,34.79899999999999,43,35.5913944,139.4458051,20,33.8902979,130.7309062,64.81819999999999,16.0,11.0,27500000.0,40000000.0,977758.9042641546,33.550441573771174,0,493,682
14431,5232,2012,2,12,38,33,32,7,5,3,3.0,0,0,0,1,0,1,19.2,58.0,26,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,2500000,4800000,2500000,2500000,2500000,2500000,30000000,5000000,2500000,2500000,2500000,2500000,15000000,2500000,0,1,0,0,0,0,0,0,0,0,21,20000,35.4429119,136.763069,0.0,45.56,0.19,2051.0,9768.0,27.456599999999995,32,35.4429119,136.763069,5,36.345446100000004,140.4114954,64.58264,22.0,3.0,29800000.0,70000000.0,412167.52082393353,33.550441573771174,1,528,483
