id,y,year,stage,match,gameday,time,home,away,stadium,tv,address,capa,absorp
14332,6161,2012,Ｊ２,第３節第１日,03/17(土),19:04,ヴァンフォーレ甲府,愛媛ＦＣ,山梨中銀スタジアム,スカパー／ｅ２（録）／スカパー光,山梨県甲府市小瀬町840,17000,0.6121540616246498
14333,4351,2012,Ｊ２,第４節第１日,03/20(火・祝),13:04,ＦＣ町田ゼルビア,ロアッソ熊本,町田市立陸上競技場,スカパー／ｅ２（録）／スカパー光,東京都町田市野津田町2035,10328,0.348000580945004
14334,5736,2012,Ｊ２,第４節第１日,03/20(火・祝),13:04,モンテディオ山形,ヴァンフォーレ甲府,ＮＤソフトスタジアム山形,スカパー／ｅ２／スカパー光,山形県天童市山王1-1,21292,0.3454438510328046
14335,2903,2012,Ｊ２,第４節第１日,03/20(火・祝),13:04,ザスパ草津,徳島ヴォルティス,正田醤油スタジアム群馬,スカパー／ｅ２（録）／スカパー光,群馬県前橋市敷島町66,15135,0.2261853841740128
14336,5069,2012,Ｊ２,第４節第１日,03/20(火・祝),13:03,アビスパ福岡,ジェフユナイテッド千葉,レベルファイブスタジアム,スカパー／ｅ２／スカパー光,福岡県福岡市博多区東平尾公園2-1-1,22563,0.24757979245414424
14337,7113,2012,Ｊ２,第４節第１日,03/20(火・祝),13:05,大分トリニータ,ファジアーノ岡山,大分銀行ドーム,スカパー／ｅ２／スカパー光,大分県大分市大字横尾1351,40000,0.24301666666666666
14338,6065,2012,Ｊ２,第４節第１日,03/20(火・祝),16:04,湘南ベルマーレ,ＦＣ岐阜,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,スカパー／ｅ２／スカパー光,神奈川県平塚市大原1-1,15100,0.4537590665405235
14339,3598,2012,Ｊ２,第４節第１日,03/20(火・祝),16:04,愛媛ＦＣ,松本山雅ＦＣ,ニンジニアスタジアム,スカパー／ｅ２／スカパー光,愛媛県松山市上野町乙46,15576,0.23296218847066305
14340,2558,2012,Ｊ２,第４節第１日,03/20(火・祝),16:03,ギラヴァンツ北九州,水戸ホーリーホック,北九州市立本城陸上競技場,スカパー／ｅ２（録）／スカパー光,福岡県北九州市八幡西区御開4-16-1,10202,0.328012247831891
14341,2446,2012,Ｊ２,第４節第１日,03/20(火・祝),19:03,栃木ＳＣ,カターレ富山,栃木県グリーンスタジアム,スカパー／ｅ２／スカパー光／とちぎテレビ（録）,栃木県宇都宮市清原工業団地32,15589,0.2469965085270749
14342,3549,2012,Ｊ２,第４節第１日,03/20(火・祝),19:03,横浜ＦＣ,東京ヴェルディ,ニッパツ三ツ沢球技場,スカパー／ｅ２／スカパー光,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0.3935453604244856
14343,2781,2012,Ｊ２,第４節第１日,03/20(火・祝),19:03,ガイナーレ鳥取,京都サンガF.C.,とりぎんバードスタジアム,スカパー／ｅ２／スカパー光,鳥取県鳥取市蔵田423,16033,0.19538867751928315
14344,2952,2012,Ｊ２,第５節第１日,03/24(土),13:04,水戸ホーリーホック,松本山雅ＦＣ,ケーズデンキスタジアム水戸,スカパー／ｅ２／スカパー光,茨城県水戸市小吹町2058-1,12000,0.33107539682539683
14345,1692,2012,Ｊ２,第５節第２日,03/25(日),13:04,カターレ富山,ギラヴァンツ北九州,富山県総合運動公園陸上競技場,スカパー／ｅ２／スカパー光,富山県富山市南中田368,25250,0.1316492220650637
14346,4795,2012,Ｊ２,第５節第２日,03/25(日),13:04,京都サンガF.C.,ＦＣ町田ゼルビア,京都市西京極総合運動公園陸上競技場兼球技場,スカパー／ｅ２／スカパー光／ＫＢＳ京都（録）,京都府京都市右京区西京極新明町29,20588,0.353380610064115
14347,5762,2012,Ｊ２,第５節第２日,03/25(日),13:03,ファジアーノ岡山,モンテディオ山形,シティライトスタジアム,スカパー／ｅ２／スカパー光,岡山県岡山市北区いずみ町2-1,20000,0.4093625000000001
14348,4017,2012,Ｊ２,第５節第２日,03/25(日),13:03,アビスパ福岡,ガイナーレ鳥取,レベルファイブスタジアム,スカパー／ｅ２／スカパー光,福岡県福岡市博多区東平尾公園2-1-1,22563,0.24757979245414424
14349,6071,2012,Ｊ２,第５節第２日,03/25(日),14:03,横浜ＦＣ,ヴァンフォーレ甲府,ニッパツ三ツ沢球技場,スカパー／ｅ２（スカイ・Ａ　ｓｐｏｒｔｓ＋）／スカパー光,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0.3935453604244856
14350,2838,2012,Ｊ２,第５節第２日,03/25(日),14:04,愛媛ＦＣ,栃木ＳＣ,ニンジニアスタジアム,スカパー／ｅ２／スカパー光,愛媛県松山市上野町乙46,15576,0.23296218847066305
14351,8337,2012,Ｊ２,第５節第２日,03/25(日),16:03,ジェフユナイテッド千葉,徳島ヴォルティス,フクダ電子アリーナ,スカパー／ｅ２／スカパー光,千葉県千葉市中央区川崎町1-20,18500,0.5016550836550836
14352,3008,2012,Ｊ２,第５節第２日,03/25(日),16:03,東京ヴェルディ,ザスパ草津,味の素スタジアム,スカパー／ｅ２／スカパー光,東京都調布市西町376-3,49970,0.11578321993195916
14353,4687,2012,Ｊ２,第５節第２日,03/25(日),16:04,ロアッソ熊本,湘南ベルマーレ,うまかな・よかなスタジアム,スカパー／ｅ２／スカパー光,熊本県熊本市東区平山町2776,32000,0.18571006944444446
14354,2539,2012,Ｊ２,第５節第２日,03/25(日),18:04,ＦＣ岐阜,大分トリニータ,岐阜メモリアルセンター長良川競技場,スカパー／ｅ２／スカパー光,岐阜県岐阜市長良福光大野2675-28,20000,0.2342294117647059
14355,6179,2012,Ｊ２,第６節第１日,04/01(日),13:04,モンテディオ山形,水戸ホーリーホック,ＮＤソフトスタジアム山形,スカパー／ｅ２／スカパー光,山形県天童市山王1-1,21292,0.3454438510328046
14356,4769,2012,Ｊ２,第６節第１日,04/01(日),13:03,栃木ＳＣ,ジェフユナイテッド千葉,栃木県グリーンスタジアム,スカパー／ｅ２／スカパー光／とちぎテレビ（録）,栃木県宇都宮市清原工業団地32,15589,0.2469965085270749
14357,8529,2012,Ｊ２,第６節第１日,04/01(日),13:03,松本山雅ＦＣ,カターレ富山,松本平広域公園総合球技場,スカパー／ｅ２／スカパー光／長野放送,長野県松本市神林5300,20396,0.4672788315169174
14358,7224,2012,Ｊ２,第６節第１日,04/01(日),13:05,京都サンガF.C.,アビスパ福岡,鹿児島県立鴨池陸上競技場 ,スカパー／ｅ２／スカパー光／ＫＢＳ京都（録）,鹿児島県鹿児島市与次郎2-2-2,19934,0.3623959064914217
14359,2086,2012,Ｊ２,第６節第１日,04/01(日),13:03,ガイナーレ鳥取,湘南ベルマーレ,とりぎんバードスタジアム,スカパー／ｅ２（録）／スカパー光／日本海テレビ,鳥取県鳥取市蔵田423,16033,0.19538867751928315
14360,3930,2012,Ｊ２,第６節第１日,04/01(日),13:03,ロアッソ熊本,ＦＣ岐阜,熊本市水前寺競技場,スカパー／ｅ２（録）／スカパー光,熊本県熊本市中央区水前寺5-23-3,15000,0.3552666666666667
14361,6891,2012,Ｊ２,第６節第１日,04/01(日),15:05,ザスパ草津,横浜ＦＣ,正田醤油スタジアム群馬,スカパー／ｅ２／スカパー光／群馬テレビ,群馬県前橋市敷島町66,15135,0.2261853841740128
14362,6288,2012,Ｊ２,第６節第１日,04/01(日),16:04,ＦＣ町田ゼルビア,東京ヴェルディ,町田市立陸上競技場,スカパー／ｅ２／スカパー光,東京都町田市野津田町2035,10328,0.348000580945004
14363,9486,2012,Ｊ２,第６節第１日,04/01(日),16:03,ヴァンフォーレ甲府,ギラヴァンツ北九州,山梨中銀スタジアム,スカパー／ｅ２／スカパー光,山梨県甲府市小瀬町840,17000,0.6121540616246498
14364,5121,2012,Ｊ２,第６節第１日,04/01(日),16:04,徳島ヴォルティス,ファジアーノ岡山,鳴門・大塚スポーツパーク　ポカリスエットスタジアム,スカパー／ｅ２／スカパー光／ＮＨＫ徳島,徳島県鳴門市撫養町立岩字四枚61,19637,0.203231509031784
14365,8082,2012,Ｊ２,第６節第１日,04/01(日),16:05,大分トリニータ,愛媛ＦＣ,大分銀行ドーム,スカパー／ｅ２／スカパー光,大分県大分市大字横尾1351,40000,0.24301666666666666
14366,5373,2012,Ｊ２,第７節第１日,04/08(日),13:04,水戸ホーリーホック,ジェフユナイテッド千葉,ケーズデンキスタジアム水戸,スカパー／ｅ２／スカパー光,茨城県水戸市小吹町2058-1,12000,0.33107539682539683
14367,2999,2012,Ｊ２,第７節第１日,04/08(日),13:03,栃木ＳＣ,ロアッソ熊本,栃木県グリーンスタジアム,スカパー／ｅ２／スカパー光／とちぎテレビ（録）,栃木県宇都宮市清原工業団地32,15589,0.2469965085270749
14368,3110,2012,Ｊ２,第７節第１日,04/08(日),13:03,東京ヴェルディ,徳島ヴォルティス,味の素スタジアム,スカパー／ｅ２／スカパー光,東京都調布市西町376-3,49970,0.11578321993195916
14369,7877,2012,Ｊ２,第７節第１日,04/08(日),13:03,ファジアーノ岡山,松本山雅ＦＣ,シティライトスタジアム,スカパー／ｅ２／スカパー光／岡山放送,岡山県岡山市北区いずみ町2-1,20000,0.4093625000000001
14370,3035,2012,Ｊ２,第７節第１日,04/08(日),13:04,愛媛ＦＣ,アビスパ福岡,ニンジニアスタジアム,スカパー／ｅ２／スカパー光／ＮＨＫ松山,愛媛県松山市上野町乙46,15576,0.23296218847066305
14371,3230,2012,Ｊ２,第７節第１日,04/08(日),13:03,ギラヴァンツ北九州,ガイナーレ鳥取,北九州市立本城陸上競技場,スカパー／ｅ２（録）／スカパー光,福岡県北九州市八幡西区御開4-16-1,10202,0.328012247831891
14372,5014,2012,Ｊ２,第７節第１日,04/08(日),16:03,横浜ＦＣ,モンテディオ山形,ニッパツ三ツ沢球技場,スカパー／ｅ２／スカパー光,神奈川県横浜市神奈川区三ツ沢西町3-1,15454,0.3935453604244856
14373,7035,2012,Ｊ２,第７節第１日,04/08(日),16:04,湘南ベルマーレ,ＦＣ町田ゼルビア,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,スカパー／ｅ２（録）／スカパー光,神奈川県平塚市大原1-1,15100,0.4537590665405235
14374,9651,2012,Ｊ２,第７節第１日,04/08(日),16:03,ヴァンフォーレ甲府,大分トリニータ,山梨中銀スタジアム,スカパー／ｅ２／スカパー光,山梨県甲府市小瀬町840,17000,0.6121540616246498
14375,2696,2012,Ｊ２,第７節第１日,04/08(日),16:04,カターレ富山,ザスパ草津,富山県総合運動公園陸上競技場,スカパー／ｅ２／スカパー光,富山県富山市南中田368,25250,0.1316492220650637
14376,3408,2012,Ｊ２,第７節第１日,04/08(日),16:04,ＦＣ岐阜,京都サンガF.C.,岐阜メモリアルセンター長良川競技場,スカパー／ｅ２／スカパー光,岐阜県岐阜市長良福光大野2675-28,20000,0.2342294117647059
14377,6460,2012,Ｊ２,第８節第１日,04/15(日),13:04,モンテディオ山形,カターレ富山,ＮＤソフトスタジアム山形,スカパー／ｅ２／スカパー光,山形県天童市山王1-1,21292,0.3454438510328046
14378,2488,2012,Ｊ２,第８節第１日,04/15(日),13:08,ザスパ草津,愛媛ＦＣ,正田醤油スタジアム群馬,スカパー／ｅ２／スカパー光,群馬県前橋市敷島町66,15135,0.2261853841740128
14379,3682,2012,Ｊ２,第８節第１日,04/15(日),13:04,ＦＣ町田ゼルビア,栃木ＳＣ,町田市立陸上競技場,スカパー／ｅ２（録）／スカパー光,東京都町田市野津田町2035,10328,0.348000580945004
14380,5472,2012,Ｊ２,第８節第１日,04/15(日),13:04,ロアッソ熊本,松本山雅ＦＣ,熊本市水前寺競技場,スカパー／ｅ２／スカパー光／熊本放送,熊本県熊本市中央区水前寺5-23-3,15000,0.3552666666666667
14381,8741,2012,Ｊ２,第８節第１日,04/15(日),14:05,京都サンガF.C.,東京ヴェルディ,京都市西京極総合運動公園陸上競技場兼球技場,スカパー／ｅ２／スカパー光／ＫＢＳ京都（録）,京都府京都市右京区西京極新明町29,20588,0.353380610064115
14382,9056,2012,Ｊ２,第８節第１日,04/15(日),16:03,ジェフユナイテッド千葉,ファジアーノ岡山,フクダ電子アリーナ,スカパー／ｅ２／スカパー光,千葉県千葉市中央区川崎町1-20,18500,0.5016550836550836
14383,7111,2012,Ｊ２,第８節第１日,04/15(日),16:04,湘南ベルマーレ,横浜ＦＣ,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,スカパー／ｅ２／スカパー光／テレビ神奈川,神奈川県平塚市大原1-1,15100,0.4537590665405235
14384,2920,2012,Ｊ２,第８節第１日,04/15(日),16:04,ＦＣ岐阜,ギラヴァンツ北九州,岐阜メモリアルセンター長良川競技場,スカパー／ｅ２（録）／スカパー光,岐阜県岐阜市長良福光大野2675-28,20000,0.2342294117647059
14385,2526,2012,Ｊ２,第８節第１日,04/15(日),16:03,ガイナーレ鳥取,ヴァンフォーレ甲府,とりぎんバードスタジアム,スカパー／ｅ２／スカパー光,鳥取県鳥取市蔵田423,16033,0.19538867751928315
14386,4878,2012,Ｊ２,第８節第１日,04/15(日),16:03,アビスパ福岡,水戸ホーリーホック,レベルファイブスタジアム,スカパー／ｅ２（録）／スカパー光,福岡県福岡市博多区東平尾公園2-1-1,22563,0.24757979245414424
14387,7607,2012,Ｊ２,第８節第１日,04/15(日),16:05,大分トリニータ,徳島ヴォルティス,大分銀行ドーム,スカパー／ｅ２／スカパー光,大分県大分市大字横尾1351,40000,0.24301666666666666
14388,3999,2012,Ｊ２,第９節第１日,04/22(日),13:05,水戸ホーリーホック,ザスパ草津,ケーズデンキスタジアム水戸,スカパー／ｅ２（録）／スカパー光／ＮＨＫ水戸,茨城県水戸市小吹町2058-1,12000,0.33107539682539683
14389,2607,2012,Ｊ２,第９節第１日,04/22(日),13:03,栃木ＳＣ,ＦＣ岐阜,栃木県グリーンスタジアム,スカパー／ｅ２／スカパー光／とちぎテレビ（録）,栃木県宇都宮市清原工業団地32,15589,0.2469965085270749
14390,7451,2012,Ｊ２,第９節第１日,04/22(日),13:04,ヴァンフォーレ甲府,ＦＣ町田ゼルビア,山梨中銀スタジアム,スカパー／ｅ２／スカパー光,山梨県甲府市小瀬町840,17000,0.6121540616246498
14391,1950,2012,Ｊ２,第９節第１日,04/22(日),13:04,愛媛ＦＣ,ロアッソ熊本,ニンジニアスタジアム,スカパー／ｅ２／スカパー光,愛媛県松山市上野町乙46,15576,0.23296218847066305
